"","1_1","1_2","1_3","2_1","2_2","2_3","3_1","3_2","3_3","4_1","4_2","4_3","5_1","5_2","5_3","6_1","6_2","6_3","7_1","7_2","7_3","8_1","8_2","8_3","9_1","9_2","9_3","10_1","10_2","10_3","11_1","11_2","11_3","12_1","12_2","12_3","13_1","13_2","13_3"
"P11177",0.573279850755926,0.652287579139254,0.607815212543107,0.756371900890493,0.835189172010518,0.825300428683417,0.643852314052582,0.631487186480197,0.673786729139993,0.433351885634511,0.57491060349158,0.576128732666815,0.682310697064622,0.614911248978656,0.608382166977231,0.583625323061838,0.589829335391273,0.543402384212184,0.765707398768338,0.657734067966192,0.781445898000036,0.585058015988661,0.642624882625122,0.646163650908397,0.490543236926265,0.617465577676773,0.575087842874986,0.69373179179449,0.683144490935586,0.704692731590953,0.495360515919455,0.61588016039283,0.576353179101215,0.809466606155079,0.831984018995071,0.815517032523,0.498127576726007,0.580636502279011,0.566953491570519
"P11182",-1.37220675809249,-1.41145427601621,-1.20472451455477,-1.18090170943247,-1.39961280683275,-1.05378498352443,-1.12494884559002,-1.08186128450266,-1.16282686999907,-1.52793697724589,-1.2941329076098,-1.23761486769763,-1.47494401423454,-1.26604202624407,-1.32313881645184,-1.44829908357418,-1.47390260064022,-1.47374019619848,-1.32453610503351,-1.21764636098831,-1.09093294591268,-1.63365180157882,-1.39276821281923,-1.44205801249183,-1.24292556153456,-1.04941710835261,-1.20468377424439,-1.44245742800274,-1.46735507928286,-1.49010931465402,-1.50852125756093,-1.31384512950041,-1.49629923735168,-1.21501477086093,-1.14000712461947,-1.20006799926061,-2.11428454042414,-1.82989374678975,-1.80170822760889
"P11216",-0.192118493531606,-0.26411932701405,-0.231888733329157,-0.198163963571382,-0.26120000167446,-0.197122834558079,-0.160611827969668,-0.135346780440875,-0.148418242263934,-0.0981659033772191,-0.13786382802278,-0.116287437518052,-0.401053567479036,-0.392897234047921,-0.433104548466313,-0.308951875433107,-0.336395596158487,-0.297620268605737,-0.178461015266935,-0.199381019465711,-0.188882970273626,-0.268334585109951,-0.312194686795525,-0.252109415044084,-0.33559971674851,-0.330557136862297,-0.393082766923598,-0.230242668112718,-0.236177224223394,-0.277272744121496,-0.243345677745336,-0.216286733058117,-0.229979716749568,-0.188305843272215,-0.192221641900817,-0.23094750894205,-0.706174665330396,-0.715066151107967,-0.767326629945112
"P11233",0.836615349233623,0.671701454953409,0.729353611923051,0.753520580407208,0.664182629667853,0.579967146908928,0.7434685692721,0.603924233668143,0.629661441665905,0.606143166351949,0.569214229050578,0.498693492357298,0.730577245961819,0.722449891186968,0.713797729691694,0.437952212877058,0.451171380816236,0.468969910969689,0.683616507912269,0.625383217921311,0.604633159367736,0.670145588723878,0.711133247694434,0.662823720980026,0.321434020700715,0.270996626168423,0.424600768114411,0.763811957858784,0.510113076325622,0.439531908989068,0.610994679630714,0.493173328131157,0.498628317131314,0.645107014446544,0.629634151794726,0.543666888109904,0.60115040585804,0.470012769090818,0.542341319525836
"P11234",-0.436705068229936,-0.222487288942315,-0.298407728782175,-0.435454358279093,-0.451084479352896,-0.373772261813634,-0.623600729135038,-0.494349796797782,-0.656898220919199,-0.606887814942339,-0.33834719045255,-0.221434825834661,-0.411253375595689,-0.389110434930294,-0.349167490266363,-0.514671543359237,-0.497610774171988,-0.384607309631223,-0.683411900419393,-0.543385935780672,-0.55726989706281,-0.647387734564747,-0.561267273081378,-0.837769388633076,-0.682017095059974,-0.524762145755009,-1.14530099646297,-0.658100233604024,-0.629447795566958,-0.431773009866217,-0.493779268312129,-0.401827620751787,-0.350068725501204,-0.432163110319714,-0.315307485248397,-0.298844912203077,-0.727474630093588,-0.715008592077011,-0.63212056295377
"P11274",-1.96116845638967,-1.83224619514064,-2.20994359854502,NA,-1.40515901064566,-1.76606023660614,-1.91571764890134,NA,NA,-0.889082532285141,-0.919433110064531,-1.01133847529823,-2.08830088620044,-2.15240389956702,-3.01664756894554,NA,NA,-1.46354672078794,NA,-1.24780294320966,-2.1801745076215,-1.63617512104993,NA,-1.64622281452413,-0.870436021524252,-1.15631396530176,-0.838013156638024,-1.2623391933018,-1.53923377812293,-1.48433221511445,-1.99203745435857,-1.32576786400679,-1.86035114023209,NA,-1.55853861287743,-1.81799102073436,NA,-1.97772830339285,NA
"P11277",-0.287480870368753,-0.0810957985690343,0.388070902145248,0.960681693948913,0.27926906211365,0.786617923665748,0.411694333842425,0.399195569911513,0.775017873629059,0.535447092751215,0.249107990209327,0.630311659840341,0.30503673313712,0.246903047693545,-0.411961657499645,0.48646361212332,0.626722790675648,0.728368574756798,1.00161457240771,0.392145790901552,0.810224200295453,0.97745009684882,0.922759794180566,0.949698521188926,0.204168444556492,0.24964215095479,0.310830868183185,0.674931354307736,1.01915418534263,0.889478149550692,0.495085369047308,0.781817935775173,0.612061274677522,0.413736879349688,0.235947506668641,0.48422174231254,-1.34282913086547,-1.12829848213176,-1.18743037541241
"P11279",-0.82400545769335,-0.691747154505392,-0.661318206027087,-0.158694242893131,0.119629770880455,-0.3224292602877,-0.185192554628062,-0.374229754021392,-0.476575433619802,-0.735988006168553,-0.730884808587454,-0.585605094688931,-0.621961210408993,-0.817028390297844,-0.606644267772651,-0.291170989185116,-0.0832307458888907,-0.40293051148501,-0.259428742789615,0.00720499613676129,-0.176065808149583,-0.433351161527183,-0.440021524217029,-0.322963964198809,-0.844576800594612,-1.15704659839688,-1.24598952522501,-0.266490723020588,-0.16591773320312,-0.320660794771085,-0.498342517463068,-0.585495799115713,-0.653845440257864,-0.350906690251391,-0.405992521151388,-0.352715242198846,-1.32217391490227,-1.35631918726516,-1.43004135781443
"P11310",-0.741792339442277,-0.57751705950921,-0.654525023310531,-0.874948934677373,-0.767413875493542,-0.902481570886742,-0.996722955659946,-1.0333809624795,-0.878056573703761,-1.13510313963129,-0.897613534124134,-1.09786148586159,-0.749673725641323,-0.745681716265897,-0.695970928871617,-1.11526622119126,-0.979888341612515,-1.00162206950331,-1.09639729206923,-0.93571731945741,-1.03996072217047,-1.12164657678387,-1.11619831884593,-1.14665798747846,-0.98961918496784,-1.15501935620449,-1.14739777623952,-0.906394016242108,-0.910705605262294,-0.863602181173605,-0.871996916722821,-0.928010557677077,-0.963215179080464,-0.839274472833842,-0.851407103364438,-0.732493413080198,-0.980320813914091,-1.13458200107654,-1.05381006801942
"P11387",-0.179517113018536,-0.055159758234426,-0.00799238630225535,-0.0339709501893568,0.0138517806993045,0.0305446848268418,-0.03702350487034,-0.0254448043202535,-0.02977980226876,0.13052145214739,0.263404820559516,0.252952825671682,0.0176720105757468,0.0452527955139003,-0.0108049029456927,0.0378429131044296,0.0894962358071534,0.0817880414981141,-0.00314964707625013,0.0746436718161277,0.0254279651146585,0.192552116210091,0.145123755670968,0.194770795469289,0.158979254823022,0.157661702459646,0.187661541155033,0.0797186515682389,0.118605048651402,0.195982653543181,0.0399902385344633,0.0337041212254684,0.1118468038567,-0.0273481965535231,-0.109895245297048,-0.0488882727715787,-0.228341872644476,-0.272686230829932,-0.160126485884136
"P11388",-1.30541462005438,-1.3269457640402,-1.41307182831783,-1.24849639909615,-1.30703296406039,-1.36328775802743,-1.47557598602956,-1.47810490705286,-1.45917472559667,-0.933843506653551,-0.934658198524367,-0.846323836316222,-1.45832599984968,-1.50230536989411,-1.44023972572141,-1.20429023300904,-1.15466791320139,-1.13617853925505,-1.70728118449783,-1.77541129840688,-1.76570353784759,-1.40271209983977,-1.35748128923026,-1.34573403311344,-1.11875150230903,-1.20473643729944,-1.25712287556806,-1.26882099359035,-1.28396673831329,-1.21189029610433,-1.22205029015988,-1.14175345126561,-1.10127965770261,-1.504287232008,-1.48502102325736,-1.46031155727649,-1.57709229717882,-1.50267628700365,-1.55569479597217
"P11413",0.892525767059461,0.961076407083954,0.941841246394629,1.03270918315403,1.03001080944206,1.03548781584288,1.14894741424162,1.09694495589014,1.11992119276455,0.664289160395557,0.666561740553561,0.767434869564158,0.863587301843228,0.828183046056254,0.760354210974579,0.81443378430089,0.867231594626654,0.823765362125289,1.17501243069533,1.09022404395252,1.06788372885,0.867485294514197,0.839709873013722,0.830023526243746,0.68659378428889,0.662648651496489,0.614623766677182,0.723293841241918,0.712271849682654,0.741146205063652,0.923329912134948,0.925166036309604,0.91016905606791,1.07164825853694,1.06545821564913,1.09383787912268,0.381909438478358,0.364156706877429,0.336293306878061
"P11441",-0.228665290084326,-0.309723057496664,-0.230277161938931,-0.346268183283017,-0.346894672057897,-0.401870447785156,-0.411610128697067,-0.646128081952656,-0.689948944688078,-0.227784321153456,-0.968008280968999,-0.192602234405712,-0.350688894497718,-0.254473679597511,-0.265788014013471,-0.172657147055175,-0.173091713991778,-0.315893535028126,-0.582053183022341,-0.532425771898212,-0.843569897872041,-0.969067019408235,-0.842208490178384,-0.710347988995004,-0.847982326448417,-0.466950264057224,-0.488977181322707,-0.590086335345102,-0.749004173863484,-0.599358848752441,-0.639995057238493,-0.49567563435972,-0.59817712327625,-0.588229258927199,-0.40381329804265,-0.466753938271839,0.0413631500484901,-0.175181411491372,-0.043590778608528
"P11498",-0.604396615882335,-0.542926255803965,-0.627300240837758,-0.450915273880747,-0.448196057581857,-0.49453331222432,-0.595278795919686,-0.55499904359933,-0.595027152196861,-0.85750593629399,-0.843191341690819,-0.839131031580679,-0.425137954199121,-0.437875365050496,-0.411250998928492,-0.569565275542786,-0.521167950257974,-0.541093057179261,-0.35743663178824,-0.305811913652474,-0.308569776840771,-0.408814269933457,-0.395638226235019,-0.393316431290477,-0.806092897941881,-0.820359229615823,-0.865467504983825,-0.544268395095787,-0.577108994239017,-0.59648955469193,-0.514775032589739,-0.519168257276412,-0.589407368442076,-0.459520843786666,-0.506493419636813,-0.446716820215288,-0.651625239272948,-0.62601777138736,-0.593678527821454
"P11532",-0.940782101912102,-0.740805716619196,-0.596398360058341,-0.299226092143076,-0.3382055059813,-0.286847561081981,-0.445384411850334,-0.58355784851236,-0.674612823783679,-0.552204792603231,-0.701040317112433,-0.678340340502725,-0.551554154868896,-0.482049690755257,-0.700710691799088,-0.749976161518081,-0.744366926709841,-1.15183345263858,-0.871834389259181,-0.592021919460201,-0.736944753348492,-0.279424484679854,-0.308011248244259,-0.418585184344206,-0.373936892494211,-0.376570888595182,-0.409038060837286,-0.440141391651203,-0.701442857025299,-0.478919261232097,-0.381625198853005,-0.625618404744177,-0.486696351728721,-0.360187087630372,-0.634431535427474,-0.697280117469166,-1.00547039524577,-0.833002516928776,-1.13095563281926
"P11586",0.813926160549615,0.918503159929842,0.875070382304643,0.865177713818768,0.795520799032687,0.774119426731322,0.779060573762467,0.822560832853451,0.85639460266328,0.774015702153879,0.775525110191776,0.828881571098651,0.819444090042825,0.899248665609837,0.923496260179089,0.869439829953484,0.815744014358696,0.785401969513006,0.826915304627092,0.815959949421591,0.796808155152246,0.87010933601922,0.871286859681702,0.809179287684028,0.754338846564347,0.817582389761878,0.84685292252571,0.806906855539997,0.747157266650468,0.732735492494132,0.767507501926764,0.816943624701595,0.824758646546478,0.883749249220488,0.883719328234905,0.881811493251681,0.669614488803507,0.66211738940052,0.679385012383805
"P11717",-0.577579965373963,-0.870815925671492,-0.800801929630798,-0.410896791153428,-0.293134556571205,-0.366608864743929,-0.498545078667537,-0.488620052235955,-0.476122581826585,-0.211767168688067,-0.134273645612867,-0.256849839110845,-0.41642230218433,-0.402504640823722,-0.427691153538274,0.0901578376300437,0.00740839854361541,-0.057143086922028,-0.0871433686543557,-0.182270719141352,-0.240103103290424,-0.083149904743533,-0.0398065816395222,-0.249897794350585,-0.797370100634623,-0.257144118837584,-0.643758826539191,-0.0542939623247723,-0.117620896456997,-0.191298834139851,-0.211548317469765,-0.194639514677709,-0.189501301961854,-0.474372106410928,-0.394815921947514,-0.334172731197774,-0.262277165967806,-0.183313459753706,-0.0554605797311312
"P11766",0.485565527607732,0.506267445433182,0.437941256452016,0.512718666118384,0.623765647134615,0.549188434430898,0.577202532564129,0.579884100817232,0.553484312293436,0.581851317683527,0.54393265160689,0.59142654944496,0.589541687208265,0.645807682800257,0.577384139125653,0.456992464765207,0.471343333816285,0.475638292399099,0.822608286087642,0.719149096133927,0.731431138914737,0.713466241979553,0.704860201657158,0.77062111543327,0.376806307506746,0.351648862139689,0.333571047829943,0.827645504085061,0.536674306898142,0.690436600281692,0.50608725274935,0.612333105972595,0.558466809440659,0.562203732953913,0.563394938137932,0.693979188127337,0.469403034066484,0.413381354853823,0.447407566832361
"P11908",-0.366521171948685,-0.111785100791946,-0.320961138112322,-0.264394289262645,-0.16076654137361,-0.195647828565516,-0.320268334425319,-0.0605682219176699,0.00332953415306813,0.0675814778358987,-0.0226297053429834,0.088954834354175,-0.328007365379168,-0.538879407559948,-0.441210364204064,-0.0927128136652834,-0.209755156154193,-0.324733348489099,-0.193135335496531,-0.221677257741146,-0.21518899373089,-0.317562734693192,-0.260424399657912,-0.142470693717864,-0.273062048782006,-0.283416603868216,-0.329571481203718,-0.0964481947970032,-0.130579853910584,-0.204452169249724,-0.437048748838442,-0.294991576667087,-0.298171097186003,-0.0231645540186896,-0.0539077327745641,-0.00204851739288696,-0.615338157325545,-0.5713880204646,-0.712875434781512
